Preparation,Application,Examination,Overall,course,min_category,atrisk
59.0,96.4,83.53693570451438,59.0,winter2025,Preparation,False
96.0,99.45,97.67441860465117,96.0,winter2025,Preparation,False
75.16,81.467,78.03522571819425,75.16,winter2025,Preparation,False
93.22,98.4,92.30437756497948,92.30437756497948,winter2025,Examination,False
87.88,92.0,93.57045143638851,87.88,winter2025,Preparation,False
99.2,99.0,96.29924760601915,96.29924760601915,winter2025,Examination,False
92.0,95.0,95.59165526675787,92.0,winter2025,Preparation,False
46.88,71.783,62.32421340629275,46.88,winter2025,Preparation,True
82.66666666666666,98.867,86.71032831737344,82.66666666666666,winter2025,Preparation,False
90.78666666666666,99.0,77.7626538987688,77.7626538987688,winter2025,Examination,False
72.12,93.81700000000001,64.80061559507524,64.80061559507524,winter2025,Examination,False
65.54666666666668,95.1,82.60670314637483,65.54666666666668,winter2025,Preparation,False
75.42666666666668,80.89999999999999,84.61696306429548,75.42666666666668,winter2025,Preparation,False
92.0,96.4,100.0,92.0,winter2025,Preparation,False
74.1,98.583,96.21751025991792,74.1,winter2025,Preparation,False
91.66666666666669,98.367,84.95280437756497,84.95280437756497,winter2025,Examination,False
92.0,100.0,96.88030095759234,92.0,winter2025,Preparation,False
88.0,98.0,96.19459644322845,88.0,winter2025,Preparation,False
96.0,99.0,90.4452804377565,90.4452804377565,winter2025,Examination,False
100.0,98.0,100.0,98.0,winter2025,Application,False
86.97333333333331,98.0,98.54651162790697,86.97333333333331,winter2025,Preparation,False
64.88666666666666,93.467,87.24863201094391,64.88666666666666,winter2025,Preparation,False
96.0,97.0,98.72093023255815,96.0,winter2025,Preparation,False
96.0,100.0,100.0,96.0,winter2025,Preparation,False
100.0,100.0,100.0,100.0,winter2025,Preparation,False
68.0,89.4,95.04103967168263,68.0,winter2025,Preparation,False
99.2,95.0,98.45348837209302,95.0,winter2025,Application,False
95.32666666666665,99.0,96.54651162790698,95.32666666666665,winter2025,Preparation,False
91.66666666666669,100.0,98.83720930232558,91.66666666666669,winter2025,Preparation,False
96.0,100.0,100.0,96.0,winter2025,Preparation,False
100.0,100.0,96.51162790697674,96.51162790697674,winter2025,Examination,False
100.0,99.0,97.67441860465117,97.67441860465117,winter2025,Examination,False
88.33333333333331,97.0,95.04103967168263,88.33333333333331,winter2025,Preparation,False
85.53333333333335,78.5,91.12790697674419,78.5,winter2025,Application,False
98.6,98.0,85.00068399452806,85.00068399452806,winter2025,Examination,False
100.0,99.0,99.80232558139534,99.0,winter2025,Application,False
100.0,99.0,90.34883720930233,90.34883720930233,winter2025,Examination,False
98.66666666666669,98.0,98.35499316005472,98.0,winter2025,Application,False
74.0,99.0,93.63953488372093,74.0,winter2025,Preparation,False
94.81333333333333,96.0,97.67441860465117,94.81333333333333,winter2025,Preparation,False
89.01333333333334,89.80000000000001,56.95554035567716,56.95554035567716,winter2025,Examination,True
89.46,86.55000000000001,89.65116279069767,86.55000000000001,winter2025,Application,False
59.37333333333334,76.0,50.0,50.0,winter2025,Examination,True
99.50666666666666,99.0,90.80642954856361,90.80642954856361,winter2025,Examination,False
88.0,93.0,94.61627906976744,88.0,winter2025,Preparation,False
95.5,100.0,91.51983584131327,91.51983584131327,winter2025,Examination,False
87.66666666666666,97.5,94.40697674418604,87.66666666666666,winter2025,Preparation,False
78.26666666666667,90.667,86.52872777017782,78.26666666666667,winter2025,Preparation,False
96.0,99.0,99.53488372093022,96.0,winter2025,Preparation,False
100.0,100.0,90.66279069767441,90.66279069767441,winter2025,Examination,False
94.70666666666668,90.25,82.22298221614227,82.22298221614227,winter2025,Examination,False
80.0,95.9,90.6046511627907,80.0,winter2025,Preparation,False
81.86666666666667,90.0,96.51162790697674,81.86666666666667,winter2025,Preparation,False
96.0,100.0,89.91689466484269,89.91689466484269,winter2025,Examination,False
100.0,99.0,97.44186046511628,97.44186046511628,winter2025,Examination,False
71.88,98.4,95.23255813953489,71.88,winter2025,Preparation,False
99.66666666666669,96.0,95.93023255813954,95.93023255813954,winter2025,Examination,False
87.82666666666665,95.85,90.08378932968536,87.82666666666665,winter2025,Preparation,False
92.0,68.6,46.76470588235294,46.76470588235294,winter2025,Examination,True
83.85333333333332,93.4,98.63953488372093,83.85333333333332,winter2025,Preparation,False
96.0,100.0,100.0,96.0,winter2025,Preparation,False
94.0,95.80000000000001,93.75820793433653,93.75820793433653,winter2025,Examination,False
96.0,100.0,92.77906976744185,92.77906976744185,winter2025,Examination,False
96.0,100.0,96.76470588235294,96.0,winter2025,Preparation,False
100.0,100.0,99.76744186046511,99.76744186046511,winter2025,Examination,False
73.33333333333333,90.0,96.30882352941177,73.33333333333333,winter2025,Preparation,False
36.260000000000005,31.317,78.38919288645691,31.317,winter2025,Application,True
100.0,100.0,98.45348837209302,98.45348837209302,winter2025,Examination,False
94.0,100.0,96.43980848153217,94.0,winter2025,Preparation,False
86.53333333333335,84.0,91.13953488372093,84.0,winter2025,Application,False
90.0,90.0,93.84404924760602,90.0,winter2025,Preparation,False
100.0,96.767,89.96580027359781,89.96580027359781,winter2025,Examination,False
100.0,100.0,96.78522571819425,96.78522571819425,winter2025,Examination,False
99.82666666666665,95.0,86.59370725034199,86.59370725034199,winter2025,Examination,False
100.0,99.0,100.0,99.0,winter2025,Application,False
93.78666666666666,99.0,95.01812585499316,93.78666666666666,winter2025,Preparation,False
92.0,87.5,94.88372093023256,87.5,winter2025,Application,False
82.18666666666667,87.85,85.02325581395348,82.18666666666667,winter2025,Preparation,False
76.0,90.0,96.17099863201094,76.0,winter2025,Preparation,False
96.0,98.0,96.48871409028727,96.0,winter2025,Preparation,False
100.0,96.4,96.3953488372093,96.3953488372093,winter2025,Examination,False
96.0,94.0,91.25854993160054,91.25854993160054,winter2025,Examination,False
100.0,100.0,96.78522571819425,96.78522571819425,winter2025,Examination,False
96.15384615384616,100.0,94.79166666666667,94.79166666666667,fall2025,Examination,False
100.0,100.0,91.04166666666666,91.04166666666666,fall2025,Examination,False
91.02564102564102,100.0,86.57916666666665,86.57916666666665,fall2025,Examination,False
77.6923076923077,88.0,77.86458333333333,77.6923076923077,fall2025,Preparation,False
86.27884615384613,100.0,80.31875,80.31875,fall2025,Examination,False
73.46153846153847,90.0,48.85416666666667,48.85416666666667,fall2025,Examination,True
96.15384615384616,100.0,97.19999999999999,96.15384615384616,fall2025,Preparation,False
100.0,100.0,83.20416666666667,83.20416666666667,fall2025,Examination,False
84.61538461538461,99.0,88.125,84.61538461538461,fall2025,Preparation,False
96.15384615384616,89.95,84.05833333333332,84.05833333333332,fall2025,Examination,False
100.0,100.0,91.66666666666666,91.66666666666666,fall2025,Examination,False
99.36538461538461,81.0,89.1625,81.0,fall2025,Application,False
81.98717948717947,99.0,80.59791666666666,80.59791666666666,fall2025,Examination,False
100.0,100.0,90.45833333333333,90.45833333333333,fall2025,Examination,False
93.26923076923077,99.93299999999999,98.2125,93.26923076923077,fall2025,Preparation,False
100.0,98.0,97.5,97.5,fall2025,Examination,False
100.0,100.0,93.96458333333334,93.96458333333334,fall2025,Examination,False
96.15384615384616,100.0,90.09791666666666,90.09791666666666,fall2025,Examination,False
95.38461538461539,100.0,97.5,95.38461538461539,fall2025,Preparation,False
100.0,100.0,96.45833333333333,96.45833333333333,fall2025,Examination,False
100.0,99.0,96.45833333333333,96.45833333333333,fall2025,Examination,False
100.0,100.0,79.57708333333333,79.57708333333333,fall2025,Examination,False
88.46153846153847,90.0,91.11250000000001,88.46153846153847,fall2025,Preparation,False
69.23076923076923,88.0,94.8625,69.23076923076923,fall2025,Preparation,False
96.15384615384616,100.0,73.32499999999999,73.32499999999999,fall2025,Examination,False
90.38461538461539,100.0,76.875,76.875,fall2025,Examination,False
100.0,100.0,99.7875,99.7875,fall2025,Examination,False
96.15384615384616,100.0,98.33333333333333,96.15384615384616,fall2025,Preparation,False
100.0,100.0,97.375,97.375,fall2025,Examination,False
100.0,100.0,98.69999999999999,98.69999999999999,fall2025,Examination,False
100.0,100.0,96.0,96.0,fall2025,Examination,False
81.68910256410255,92.5,47.25,47.25,fall2025,Examination,True
96.15384615384616,100.0,92.9125,92.9125,fall2025,Examination,False
100.0,100.0,97.4,97.4,fall2025,Examination,False
100.0,95.5,97.375,95.5,fall2025,Application,False
96.15384615384616,100.0,96.45833333333333,96.15384615384616,fall2025,Preparation,False
95.38461538461539,90.0,77.70833333333334,77.70833333333334,fall2025,Examination,False
86.6025641025641,91.0,73.22916666666666,73.22916666666666,fall2025,Examination,False
82.46153846153847,91.68299999999999,85.69999999999999,82.46153846153847,fall2025,Preparation,False
96.15384615384616,99.0,96.9625,96.15384615384616,fall2025,Preparation,False
89.42307692307692,89.367,94.7875,89.367,fall2025,Application,False
57.69230769230769,85.4,64.45833333333333,57.69230769230769,fall2025,Preparation,False
95.42628205128204,89.967,91.04166666666667,89.967,fall2025,Application,False
99.53846153846153,99.567,90.75,90.75,fall2025,Examination,False
100.0,100.0,98.75,98.75,fall2025,Examination,False
93.26923076923077,100.0,96.0375,93.26923076923077,fall2025,Preparation,False
92.3076923076923,100.0,93.96666666666667,92.3076923076923,fall2025,Preparation,False
88.13461538461539,100.0,72.80833333333334,72.80833333333334,fall2025,Examination,False
100.0,100.0,98.33333333333333,98.33333333333333,fall2025,Examination,False
100.0,100.0,88.34583333333333,88.34583333333333,fall2025,Examination,False
92.3076923076923,100.0,96.25,92.3076923076923,fall2025,Preparation,False
53.84615384615385,79.0,88.80833333333334,53.84615384615385,fall2025,Preparation,True
96.15384615384616,100.0,96.2875,96.15384615384616,fall2025,Preparation,False
96.15384615384616,100.0,96.25,96.15384615384616,fall2025,Preparation,False
95.59935897435898,98.0,97.5,95.59935897435898,fall2025,Preparation,False
98.07692307692308,98.833,80.17083333333333,80.17083333333333,fall2025,Examination,False
83.07692307692308,80.233,67.45,67.45,fall2025,Examination,False
100.0,100.0,98.75,98.75,fall2025,Examination,False
94.87179487179486,100.0,92.59166666666667,92.59166666666667,fall2025,Examination,False
96.15384615384616,97.4,89.89791666666667,89.89791666666667,fall2025,Examination,False
74.35897435897436,80.0,91.81458333333333,74.35897435897436,fall2025,Preparation,False
92.3076923076923,99.0,91.40416666666667,91.40416666666667,fall2025,Examination,False
96.15384615384616,100.0,83.24583333333334,83.24583333333334,fall2025,Examination,False
100.0,95.0,97.2875,95.0,fall2025,Application,False
95.16666666666666,95.367,88.90625,88.90625,fall2025,Examination,False
92.05128205128206,87.5,81.23333333333332,81.23333333333332,fall2025,Examination,False
88.46153846153847,99.80000000000001,82.92083333333335,82.92083333333335,fall2025,Examination,False
100.0,100.0,99.7875,99.7875,fall2025,Examination,False
97.17628205128206,96.61700000000002,73.5875,73.5875,fall2025,Examination,False
88.375,96.13300000000001,46.39583333333333,46.39583333333333,fall2025,Examination,True
100.0,99.86699999999999,60.1375,60.1375,fall2025,Examination,False
100.0,100.0,96.25,96.25,fall2025,Examination,False
88.41025641025641,90.233,75.78541666666666,75.78541666666666,fall2025,Examination,False
100.0,99.0,95.37083333333334,95.37083333333334,fall2025,Examination,False
80.125,82.0,86.875,80.125,fall2025,Preparation,False
96.15384615384616,100.0,98.41666666666667,96.15384615384616,fall2025,Preparation,False
95.25641025641025,96.0,97.93958333333333,95.25641025641025,fall2025,Preparation,False
86.59615384615384,100.0,94.26458333333332,86.59615384615384,fall2025,Preparation,False
100.0,100.0,94.91666666666666,94.91666666666666,fall2025,Examination,False
99.35897435897435,93.95,94.45,93.95,fall2025,Application,False
92.3076923076923,97.0,98.75,92.3076923076923,fall2025,Preparation,False
77.64423076923077,99.233,31.200000000000003,31.200000000000003,fall2025,Examination,True
100.0,99.0,95.10416666666667,95.10416666666667,fall2025,Examination,False
96.15384615384616,90.0,99.75,90.0,fall2025,Application,False
100.0,100.0,91.26458333333332,91.26458333333332,fall2025,Examination,False
88.46153846153847,87.0,84.70208333333332,84.70208333333332,fall2025,Examination,False
92.3076923076923,99.0,98.75,92.3076923076923,fall2025,Preparation,False
100.0,100.0,89.25,89.25,fall2025,Examination,False
100.0,100.0,99.7875,99.7875,fall2025,Examination,False
95.51923076923077,99.69999999999999,89.99375,89.99375,fall2025,Examination,False
99.35897435897435,99.0,70.99791666666667,70.99791666666667,fall2025,Examination,False
92.3076923076923,100.0,98.75,92.3076923076923,fall2025,Preparation,False
88.46153846153847,96.0,90.80000000000001,88.46153846153847,fall2025,Preparation,False
84.61538461538461,99.0,92.5,84.61538461538461,fall2025,Preparation,False
100.0,100.0,98.375,98.375,fall2025,Examination,False
80.61538461538461,91.45,93.4125,80.61538461538461,fall2025,Preparation,False
100.0,81.9,92.33333333333334,81.9,fall2025,Application,False
100.0,97.0,98.75,97.0,fall2025,Application,False
96.15384615384616,100.0,100.0,96.15384615384616,fall2025,Preparation,False
86.53846153846153,100.0,71.33333333333334,71.33333333333334,fall2025,Examination,False
92.3076923076923,100.0,95.79166666666666,92.3076923076923,fall2025,Preparation,False
75.8974358974359,87.81700000000001,87.79583333333333,75.8974358974359,fall2025,Preparation,False
100.0,100.0,98.5375,98.5375,fall2025,Examination,False
92.3076923076923,100.0,97.16666666666667,92.3076923076923,fall2025,Preparation,False
76.92307692307692,98.0,75.45833333333334,75.45833333333334,fall2025,Examination,False
92.3076923076923,96.4,90.60416666666667,90.60416666666667,fall2025,Examination,False
96.15384615384616,100.0,97.7125,96.15384615384616,fall2025,Preparation,False
92.3076923076923,98.0,98.08333333333334,92.3076923076923,fall2025,Preparation,False
94.94871794871796,99.583,69.55833333333334,69.55833333333334,fall2025,Examination,False
95.8974358974359,98.0,94.7875,94.7875,fall2025,Examination,False
38.46153846153846,49.967000000000006,46.72083333333333,38.46153846153846,fall2025,Preparation,True
88.46153846153847,91.4,96.0375,88.46153846153847,fall2025,Preparation,False
100.0,99.0,96.13958333333333,96.13958333333333,fall2025,Examination,False
96.15384615384616,100.0,91.43333333333332,91.43333333333332,fall2025,Examination,False
100.0,82.0,74.375,74.375,fall2025,Examination,False
98.07692307692308,94.0,73.13333333333334,73.13333333333334,fall2025,Examination,False
95.1923076923077,97.5,91.95833333333333,91.95833333333333,fall2025,Examination,False
96.15384615384616,100.0,98.75,96.15384615384616,fall2025,Preparation,False
100.0,100.0,79.83333333333334,79.83333333333334,fall2025,Examination,False
96.15384615384616,99.0,81.82499999999999,81.82499999999999,fall2025,Examination,False
78.43269230769229,79.80000000000001,78.87083333333334,78.43269230769229,fall2025,Preparation,False
86.91666666666667,98.5,75.59583333333333,75.59583333333333,fall2025,Examination,False
88.46153846153847,95.0,96.3,88.46153846153847,fall2025,Preparation,False
96.15384615384616,100.0,97.5,96.15384615384616,fall2025,Preparation,False
85.57692307692308,95.0,79.60416666666666,79.60416666666666,fall2025,Examination,False
96.15384615384616,100.0,74.4375,74.4375,fall2025,Examination,False
72.3076923076923,100.0,91.625,72.3076923076923,fall2025,Preparation,False
84.61538461538461,98.333,90.20416666666665,84.61538461538461,fall2025,Preparation,False
92.3076923076923,100.0,98.33333333333333,92.3076923076923,fall2025,Preparation,False
100.0,92.0,83.75833333333334,83.75833333333334,fall2025,Examination,False
100.0,100.0,96.27083333333333,96.27083333333333,fall2025,Examination,False
96.15384615384616,97.9,92.63125000000001,92.63125000000001,fall2025,Examination,False
100.0,99.0,98.625,98.625,fall2025,Examination,False
76.92307692307692,94.4,89.95416666666667,76.92307692307692,fall2025,Preparation,False
92.3076923076923,95.0,98.5,92.3076923076923,fall2025,Preparation,False
96.15384615384616,98.0,97.275,96.15384615384616,fall2025,Preparation,False
100.0,98.0,93.75,93.75,fall2025,Examination,False
96.15384615384616,97.35000000000001,58.625,58.625,fall2025,Examination,False
94.97435897435896,100.0,98.01458333333332,94.97435897435896,fall2025,Preparation,False
100.0,99.0,87.47916666666667,87.47916666666667,fall2025,Examination,False
100.0,100.0,91.72291666666666,91.72291666666666,fall2025,Examination,False
69.23076923076923,78.5,68.1625,68.1625,fall2025,Examination,False
93.21153846153847,92.0,97.5,92.0,fall2025,Application,False
98.07692307692308,100.0,91.58958333333334,91.58958333333334,fall2025,Examination,False
98.71153846153847,95.46700000000001,93.5375,93.5375,fall2025,Examination,False
92.3076923076923,92.0,94.33333333333334,92.0,fall2025,Application,False
100.0,100.0,85.83333333333334,85.83333333333334,fall2025,Examination,False
95.1923076923077,99.0,100.0,95.1923076923077,fall2025,Preparation,False
68.66346153846153,95.483,53.93958333333333,53.93958333333333,fall2025,Examination,True
92.3076923076923,100.0,92.59791666666666,92.3076923076923,fall2025,Preparation,False
92.62820512820511,88.4,91.9625,88.4,fall2025,Application,False
100.0,99.0,90.27916666666667,90.27916666666667,fall2025,Examination,False
100.0,100.0,95.0,95.0,fall2025,Examination,False
96.15384615384616,97.0,99.375,96.15384615384616,fall2025,Preparation,False
90.38461538461539,86.0,77.92083333333335,77.92083333333335,fall2025,Examination,False
100.0,98.0,96.2,96.2,fall2025,Examination,False
100.0,99.95,92.64166666666667,92.64166666666667,fall2025,Examination,False
92.3076923076923,98.0,91.25416666666666,91.25416666666666,fall2025,Examination,False
100.0,100.0,98.75,98.75,fall2025,Examination,False
96.15384615384616,97.4,96.25,96.15384615384616,fall2025,Preparation,False
100.0,100.0,94.7875,94.7875,fall2025,Examination,False
99.87179487179489,98.0,100.0,98.0,fall2025,Application,False
96.15384615384616,98.0,100.0,96.15384615384616,fall2025,Preparation,False
100.0,100.0,96.25,96.25,fall2025,Examination,False
96.15384615384616,100.0,96.45833333333333,96.15384615384616,fall2025,Preparation,False
100.0,98.0,98.075,98.0,fall2025,Application,False
86.85897435897435,90.0,84.24375,84.24375,fall2025,Examination,False
95.23076923076923,100.0,91.95,91.95,fall2025,Examination,False
99.67307692307692,99.93299999999999,93.5375,93.5375,fall2025,Examination,False
96.15384615384616,100.0,98.3375,96.15384615384616,fall2025,Preparation,False
73.1923076923077,70.0,96.91666666666667,70.0,fall2025,Application,False
92.3076923076923,100.0,88.50416666666666,88.50416666666666,fall2025,Examination,False
91.02564102564104,99.333,94.03958333333333,91.02564102564104,fall2025,Preparation,False
93.07692307692308,100.0,98.625,93.07692307692308,fall2025,Preparation,False
96.15384615384616,95.0,95.91666666666667,95.0,fall2025,Application,False
83.33333333333334,98.0,59.05833333333334,59.05833333333334,fall2025,Examination,False
70.1698717948718,87.4,86.06666666666666,70.1698717948718,fall2025,Preparation,False
100.0,100.0,100.0,100.0,fall2025,Preparation,False
92.3076923076923,99.9,61.59583333333334,61.59583333333334,fall2025,Examination,False
92.3076923076923,100.0,87.2875,87.2875,fall2025,Examination,False
88.97435897435898,100.0,73.65,73.65,fall2025,Examination,False
96.15384615384616,100.0,98.65,96.15384615384616,fall2025,Preparation,False
92.3076923076923,99.0,95.91666666666667,92.3076923076923,fall2025,Preparation,False
84.61538461538461,100.0,98.19791666666666,84.61538461538461,fall2025,Preparation,False
92.3076923076923,96.4,96.0375,92.3076923076923,fall2025,Preparation,False
56.78846153846153,62.0,65.61666666666666,56.78846153846153,fall2025,Preparation,True
100.0,100.0,97.5,97.5,fall2025,Examination,False
100.0,98.0,98.65,98.0,fall2025,Application,False
90.38461538461539,99.30000000000001,95.8125,90.38461538461539,fall2025,Preparation,False
100.0,100.0,91.3,91.3,fall2025,Examination,False
93.90384615384616,98.0,97.45833333333333,93.90384615384616,fall2025,Preparation,False
95.51923076923077,98.55,81.90833333333333,81.90833333333333,fall2025,Examination,False
83.33333333333334,97.4,85.41666666666666,83.33333333333334,fall2025,Preparation,False
88.46153846153847,98.617,81.81458333333333,81.81458333333333,fall2025,Examination,False
72.11538461538461,96.15,73.42083333333333,72.11538461538461,fall2025,Preparation,False
96.15384615384616,100.0,87.29166666666667,87.29166666666667,fall2025,Examination,False
71.7948717948718,75.55,79.99583333333334,71.7948717948718,fall2025,Preparation,False
69.08333333333333,100.0,72.49583333333332,69.08333333333333,fall2025,Preparation,False
96.15384615384616,100.0,94.58333333333333,94.58333333333333,fall2025,Examination,False
95.84615384615384,98.733,83.54583333333332,83.54583333333332,fall2025,Examination,False
100.0,100.0,99.6875,99.6875,fall2025,Examination,False
92.3076923076923,88.0,77.0875,77.0875,fall2025,Examination,False
100.0,97.0,88.88958333333332,88.88958333333332,fall2025,Examination,False
100.0,94.0,98.5375,94.0,fall2025,Application,False
92.3076923076923,100.0,90.79583333333335,90.79583333333335,fall2025,Examination,False
99.3974358974359,94.0,83.79166666666666,83.79166666666666,fall2025,Examination,False
92.3076923076923,98.85,88.12916666666666,88.12916666666666,fall2025,Examination,False
96.72435897435896,99.617,90.65416666666667,90.65416666666667,fall2025,Examination,False
81.57692307692308,80.4,74.87083333333334,74.87083333333334,fall2025,Examination,False
95.5128205128205,98.0,88.47916666666666,88.47916666666666,fall2025,Examination,False
97.43589743589743,100.0,92.11041666666668,92.11041666666668,fall2025,Examination,False
92.3076923076923,100.0,98.75,92.3076923076923,fall2025,Preparation,False
95.5128205128205,99.0,94.58333333333333,94.58333333333333,fall2025,Examination,False
67.78846153846153,95.5,75.75,67.78846153846153,fall2025,Preparation,False
100.0,100.0,95.625,95.625,fall2025,Examination,False
76.52884615384616,99.483,79.75416666666666,76.52884615384616,fall2025,Preparation,False
82.6923076923077,89.68299999999999,78.03541666666666,78.03541666666666,fall2025,Examination,False
100.0,92.0,90.0875,90.0875,fall2025,Examination,False
100.0,100.0,100.0,100.0,fall2025,Preparation,False
92.3076923076923,92.0,87.29166666666667,87.29166666666667,fall2025,Examination,False
100.0,100.0,98.20416666666668,98.20416666666668,fall2025,Examination,False
84.52884615384616,93.9,86.09583333333333,84.52884615384616,fall2025,Preparation,False
100.0,96.0,97.0875,96.0,fall2025,Application,False
95.38461538461539,100.0,82.08333333333333,82.08333333333333,fall2025,Examination,False
99.03846153846153,99.0,99.875,99.0,fall2025,Application,False
95.8974358974359,100.0,83.87083333333334,83.87083333333334,fall2025,Examination,False
89.23076923076923,99.9,88.22916666666667,88.22916666666667,fall2025,Examination,False
92.3076923076923,100.0,94.58333333333333,92.3076923076923,fall2025,Preparation,False
100.0,100.0,95.0,95.0,fall2025,Examination,False
88.46153846153847,100.0,85.54166666666667,85.54166666666667,fall2025,Examination,False
95.82692307692308,89.0,85.28333333333333,85.28333333333333,fall2025,Examination,False
100.0,100.0,94.26458333333332,94.26458333333332,fall2025,Examination,False
83.33333333333334,98.0,84.50416666666666,83.33333333333334,fall2025,Preparation,False
84.61538461538461,89.0,34.03125,34.03125,fall2025,Examination,True
83.97435897435898,98.5,94.5875,83.97435897435898,fall2025,Preparation,False
100.0,98.0,94.625,94.625,fall2025,Examination,False
100.0,100.0,100.0,100.0,fall2025,Preparation,False
100.0,98.65,95.7875,95.7875,fall2025,Examination,False
92.3076923076923,100.0,98.07916666666667,92.3076923076923,fall2025,Preparation,False
96.15384615384616,100.0,88.91666666666666,88.91666666666666,fall2025,Examination,False
84.61538461538461,90.0,45.94583333333334,45.94583333333334,fall2025,Examination,True
92.3076923076923,93.733,76.61041666666667,76.61041666666667,fall2025,Examination,False
100.0,90.0,88.58333333333333,88.58333333333333,fall2025,Examination,False
75.96153846153847,69.13300000000001,93.79166666666667,69.13300000000001,fall2025,Application,False
88.05448717948717,100.0,91.15416666666667,88.05448717948717,fall2025,Preparation,False
98.07692307692308,93.0,91.33333333333333,91.33333333333333,fall2025,Examination,False
100.0,98.0,94.95,94.95,fall2025,Examination,False
84.61538461538461,100.0,75.15833333333333,75.15833333333333,fall2025,Examination,False
87.37179487179489,98.0,88.75625000000001,87.37179487179489,fall2025,Preparation,False
91.49358974358975,98.717,95.725,91.49358974358975,fall2025,Preparation,False
95.08333333333333,90.0,84.89375,84.89375,fall2025,Examination,False
95.84615384615384,98.0,79.62916666666666,79.62916666666666,fall2025,Examination,False
99.35897435897436,96.0,98.33333333333333,96.0,fall2025,Application,False
98.07692307692308,100.0,96.25,96.25,fall2025,Examination,False
100.0,96.0,94.15833333333333,94.15833333333333,fall2025,Examination,False
100.0,100.0,89.78541666666668,89.78541666666668,fall2025,Examination,False
100.0,100.0,98.33333333333333,98.33333333333333,fall2025,Examination,False
64.48717948717947,99.417,51.641666666666666,51.641666666666666,fall2025,Examination,True
100.0,99.0,96.62083333333334,96.62083333333334,fall2025,Examination,False
96.15384615384616,100.0,96.76666666666667,96.15384615384616,fall2025,Preparation,False
99.35897435897435,99.0,91.53750000000001,91.53750000000001,fall2025,Examination,False
100.0,100.0,98.20416666666668,98.20416666666668,fall2025,Examination,False
93.41666666666667,99.45,76.12083333333334,76.12083333333334,fall2025,Examination,False
74.09935897435898,87.4,66.58333333333334,66.58333333333334,fall2025,Examination,False
100.0,100.0,100.0,100.0,fall2025,Preparation,False
100.0,100.0,93.75,93.75,fall2025,Examination,False
89.10256410256412,100.0,90.20416666666665,89.10256410256412,fall2025,Preparation,False
99.35897435897435,89.0,94.375,89.0,fall2025,Application,False
96.15384615384616,97.4,84.87916666666666,84.87916666666666,fall2025,Examination,False
92.3076923076923,98.5,69.91666666666667,69.91666666666667,fall2025,Examination,False
100.0,100.0,94.6875,94.6875,fall2025,Examination,False
97.08333333333333,98.23299999999999,90.10416666666666,90.10416666666666,fall2025,Examination,False
96.15384615384616,100.0,100.0,96.15384615384616,fall2025,Preparation,False
100.0,100.0,93.25416666666666,93.25416666666666,fall2025,Examination,False
67.20512820512822,89.0,42.0,42.0,fall2025,Examination,True
88.46153846153847,100.0,82.60833333333332,82.60833333333332,fall2025,Examination,False
92.3076923076923,99.0,98.33333333333333,92.3076923076923,fall2025,Preparation,False
100.0,100.0,91.83333333333334,91.83333333333334,fall2025,Examination,False
92.3076923076923,99.667,96.1125,92.3076923076923,fall2025,Preparation,False
100.0,100.0,94.99583333333334,94.99583333333334,fall2025,Examination,False
96.15384615384616,93.5,98.00416666666666,93.5,fall2025,Application,False
100.0,99.0,89.5375,89.5375,fall2025,Examination,False
84.48076923076923,99.69999999999999,91.4125,84.48076923076923,fall2025,Preparation,False
92.3076923076923,99.233,91.73750000000001,91.73750000000001,fall2025,Examination,False
92.3076923076923,100.0,92.65,92.3076923076923,fall2025,Preparation,False
100.0,100.0,97.45,97.45,fall2025,Examination,False
100.0,100.0,98.75,98.75,fall2025,Examination,False
99.35897435897435,100.0,80.9625,80.9625,fall2025,Examination,False
100.0,100.0,97.5,97.5,fall2025,Examination,False
92.3076923076923,79.833,67.24583333333334,67.24583333333334,fall2025,Examination,False
100.0,99.0,96.0375,96.0375,fall2025,Examination,False
96.08974358974359,82.0,97.425,82.0,fall2025,Application,False
100.0,100.0,85.75416666666666,85.75416666666666,fall2025,Examination,False
100.0,100.0,97.5,97.5,fall2025,Examination,False
100.0,100.0,97.2875,97.2875,fall2025,Examination,False
88.46153846153847,91.13300000000001,73.12916666666666,73.12916666666666,fall2025,Examination,False
92.3076923076923,100.0,98.75,92.3076923076923,fall2025,Preparation,False
96.15384615384616,97.63300000000001,65.88125000000001,65.88125000000001,fall2025,Examination,False
92.3076923076923,92.0,95.4125,92.0,fall2025,Application,False
100.0,100.0,73.84583333333333,73.84583333333333,fall2025,Examination,False
100.0,100.0,96.25,96.25,fall2025,Examination,False
96.15384615384616,98.0,80.77083333333333,80.77083333333333,fall2025,Examination,False
76.92307692307692,98.0,91.2875,76.92307692307692,fall2025,Preparation,False
100.0,99.0,96.25,96.25,fall2025,Examination,False
100.0,100.0,96.27083333333333,96.27083333333333,fall2025,Examination,False
88.46153846153847,99.0,92.91666666666666,88.46153846153847,fall2025,Preparation,False
68.91025641025641,79.8,77.75625,68.91025641025641,fall2025,Preparation,False
88.46153846153847,93.5,82.83333333333333,82.83333333333333,fall2025,Examination,False
93.26923076923077,100.0,97.1875,93.26923076923077,fall2025,Preparation,False
96.15384615384616,100.0,97.4,96.15384615384616,fall2025,Preparation,False
86.53846153846153,96.5,84.77916666666667,84.77916666666667,fall2025,Examination,False
