Midterm,Final,Project 1,Project 2,Programming Assignment 1,Programming Assignment 2,Programming Assignment 3,Programming Assignment 4,Programming Assignment 5,Programming Assignment 6,Reading Quiz 2025-01-08,Reading Quiz 2025-01-10,Reading Quiz 2025-01-13,Reading Quiz 2025-01-15,Reading Quiz 2025-01-17,Reading Quiz 2025-01-22,Reading Quiz 2025-01-24,Reading Quiz 2025-01-27,Reading Quiz 2025-01-29,Reading Quiz 2025-01-31,Reading Quiz 2025-02-03,Reading Quiz 2025-02-05,Reading Quiz 2025-02-07,Reading Quiz 2025-02-10,Reading Quiz 2025-02-12,Reading Quiz 2025-02-14,Reading Quiz 2025-02-19,Reading Quiz 2025-02-21,Reading Quiz 2025-02-24,Reading Quiz 2025-02-26,Reading Quiz 2025-02-28,Reading Quiz 2025-03-03,Reading Quiz 2025-03-05,Reading Quiz 2025-03-07,Reading Quiz 2025-03-10,Preparation,Application,Examination,Total,quarter,year,course,exam_type,remote,min_category,atrisk
0.9411764705882353,0.9767441860465116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,96.0,100.0,96.78522571819425,96.0,winter,2025,winter2025,inperson,in person,Preparation,False
0.9588235294117647,0.8993023255813953,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,99.0,92.90629274965801,92.90629274965801,winter,2025,winter2025,inperson,in person,Examination,False
1.0,0.9069767441860465,1.0,0.7,1.0,1.0,0.98,0.9883,1.0,0.9,1.0,1.0,1.0,0.8,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,78.86666666666667,92.683,95.34883720930233,78.86666666666667,winter,2025,winter2025,inperson,in person,Preparation,False
0.9411764705882353,0.9744186046511628,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.66666666666669,100.0,96.61080711354309,96.61080711354309,winter,2025,winter2025,inperson,in person,Examination,False
0.9411764705882353,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,80.0,98.52941176470588,80.0,winter,2025,winter2025,inperson,in person,Preparation,False
0.9411764705882353,0.9476744186046512,0.95,0.85,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,93.5,94.60499316005472,93.5,winter,2025,winter2025,inperson,in person,Application,False
1.0,0.9113953488372093,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,96.0,100.0,95.56976744186046,95.56976744186046,winter,2025,winter2025,inperson,in person,Examination,False
1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.33333333333334,99.0,100.0,95.33333333333334,winter,2025,winter2025,inperson,in person,Preparation,False
0.9882352941176471,0.9262790697674418,0.82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0,96.4,95.72571819425445,95.72571819425445,winter,2025,winter2025,inperson,in person,Examination,False
0.8941176470588235,0.8251162790697674,0.87,0.7,1.0,0.98,0.805,1.0,1.0,0.95,1.0,1.0,1.0,1.0,0.2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.0,1.0,1.0,88.0,88.75,85.96169630642954,85.96169630642954,winter,2025,winter2025,inperson,in person,Examination,False
0.9411764705882353,0.9534883720930233,0.95,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,92.0,96.0,95.04103967168263,92.0,winter,2025,winter2025,inperson,in person,Preparation,False
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.66666666666669,100.0,100.0,99.66666666666669,winter,2025,winter2025,inperson,in person,Preparation,False
1.0,0.9727906976744186,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,98.0,98.0,98.63953488372093,98.0,winter,2025,winter2025,inperson,in person,Preparation,False
1.0,0.9883720930232558,0.82,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,93.4,99.41860465116278,93.4,winter,2025,winter2025,inperson,in person,Application,False
0.8823529411764706,0.8541860465116279,0.82,0.1,1.0,1.0,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.13333333333334,78.35,86.82694938440493,78.35,winter,2025,winter2025,inperson,in person,Application,False
1.0,0.9727906976744186,0.95,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.66666666666669,96.0,98.63953488372093,95.66666666666669,winter,2025,winter2025,inperson,in person,Preparation,False
1.0,0.8790697674418604,0.82,0.85,1.0,1.0,0.975,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9700000000000001,1.0,1.0,0.9433333333333334,1.0,1.0,1.0,1.0,1.0,0.72,1.0,1.0,1.0,1.0,1.0,1.0,98.53333333333335,92.65,93.95348837209302,92.65,winter,2025,winter2025,inperson,in person,Application,False
0.7529411764705882,0.8262790697674419,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5916666666666667,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,86.36666666666667,100.0,80.79445964432286,80.79445964432286,winter,2025,winter2025,inperson,in person,Examination,False
0.9411764705882353,0.9023255813953488,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0,90.0,92.1751025991792,90.0,winter,2025,winter2025,inperson,in person,Application,False
1.0,0.9534883720930233,0.95,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8,1.0,1.0,0.0,1.0,1.0,0.0,1.0,87.2,89.0,97.67441860465117,87.2,winter,2025,winter2025,inperson,in person,Preparation,False
0.9882352941176471,0.9767441860465116,1.0,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.2,97.0,98.24897400820794,95.2,winter,2025,winter2025,inperson,in person,Preparation,False
1.0,0.9302325581395349,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,98.86666666666667,100.0,96.51162790697674,96.51162790697674,winter,2025,winter2025,inperson,in person,Examination,False
1.0,0.9727906976744186,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0,92.5,98.63953488372093,92.5,winter,2025,winter2025,inperson,in person,Application,False
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0,100.0,100.0,96.0,winter,2025,winter2025,inperson,in person,Preparation,False
1.0,0.9132558139534884,0.9,0.1,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,94.86666666666667,77.0,95.66279069767442,77.0,winter,2025,winter2025,inperson,in person,Application,False
0.9176470588235294,0.9516279069767443,0.82,0.85,1.0,1.0,0.75,0.9867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,97.6,90.767,94.31326949384405,90.767,winter,2025,winter2025,inperson,in person,Application,False
0.9411764705882353,0.9534883720930233,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0625,76.25,98.0,95.04103967168263,76.25,winter,2025,winter2025,inperson,in person,Preparation,False
0.9411764705882353,0.9262790697674418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,92.34,100.0,93.37277701778385,92.34,winter,2025,winter2025,inperson,in person,Preparation,False
0.9294117647058824,0.7830232558139535,0.18,1.0,0.75,1.0,0.75,0.7,1.0,0.95,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.94,1.0,1.0,0.73,1.0,1.0,0.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.88,75.1,85.62175102599178,75.1,winter,2025,winter2025,inperson,in person,Application,False
1.0,0.9534883720930233,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7999999999999999,1.0,1.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,98.96,99.9,97.67441860465117,97.67441860465117,winter,2025,winter2025,inperson,in person,Examination,False
0.0,0.9404651162790697,0.95,1.0,1.0,1.0,0.75,0.1,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,0.57,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,56.28,80.0,70.53488372093022,56.28,winter,2025,winter2025,inperson,in person,Preparation,True
1.0,0.8372093023255814,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333332,0.5666666666666667,1.0,1.0,1.0,1.0,1.0,0.89,0.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.0,1.0,1.0,0.0,84.76,99.0,91.86046511627907,84.76,winter,2025,winter2025,inperson,in person,Preparation,False
0.9411764705882353,0.9146511627906976,0.9,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,94.96,95.0,92.79138166894664,92.79138166894664,winter,2025,winter2025,inperson,in person,Examination,False
1.0,0.8472093023255813,0.9,0.7,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.91,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,75.64,91.0,92.36046511627907,75.64,winter,2025,winter2025,inperson,in person,Preparation,False
0.7176470588235294,0.31697674418604654,0.87,1.0,1.0,1.0,0.985,0.89,0.9,0.0,0.0,1.0,0.0,0.2,0.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,54.8,85.15,51.731190150478795,51.731190150478795,winter,2025,winter2025,inperson,in person,Examination,True
0.9941176470588234,0.9434883720930233,1.0,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,84.26666666666667,97.0,96.88030095759234,84.26666666666667,winter,2025,winter2025,inperson,in person,Preparation,False
0.9294117647058824,0.8837209302325582,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0,94.0,90.65663474692202,90.65663474692202,winter,2025,winter2025,inperson,in person,Examination,False
0.9235294117647058,0.9960465116279069,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,0.94,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.6,97.5,97.79172366621066,95.6,winter,2025,winter2025,inperson,in person,Preparation,False
0.8294117647058823,0.7216279069767442,0.9,1.0,1.0,1.0,1.0,0.0,1.0,0.65,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,80.0,84.5,77.55198358413132,77.55198358413132,winter,2025,winter2025,inperson,in person,Examination,False
1.0,0.9534883720930233,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,96.0,99.0,97.67441860465117,96.0,winter,2025,winter2025,inperson,in person,Preparation,False
1.0,0.8809302325581396,0.87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,96.0,97.4,94.04651162790698,94.04651162790698,winter,2025,winter2025,inperson,in person,Examination,False
1.0,0.9727906976744186,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0,99.0,98.63953488372093,96.0,winter,2025,winter2025,inperson,in person,Preparation,False
0.9882352941176471,0.9367441860465117,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,92.0,99.0,96.24897400820794,92.0,winter,2025,winter2025,inperson,in person,Preparation,False
0.9411764705882353,0.9302325581395349,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.2,99.0,93.57045143638851,93.57045143638851,winter,2025,winter2025,inperson,in person,Examination,False
0.9529411764705882,0.9716279069767442,0.95,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,96.0,96.69562243502051,96.0,winter,2025,winter2025,inperson,in person,Application,False
0.9870588235294119,0.9620930232558139,0.95,1.0,1.0,1.0,1.0,0.9967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,98.96700000000001,97.45759233926128,97.45759233926128,winter,2025,winter2025,inperson,in person,Examination,False
0.9352941176470588,0.7390697674418605,0.0,0.55,1.0,0.2,0.75,0.5967,1.0,1.0,0.0,1.0,1.0,1.0,0.8,0.0,0.9249999999999999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,38.9,56.467,83.71819425444596,38.9,winter,2025,winter2025,inperson,in person,Preparation,True
0.8764705882352941,0.9365116279069768,0.9,0.85,1.0,1.0,0.75,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0,91.5,92.1501367989056,91.5,winter,2025,winter2025,inperson,in person,Application,False
0.888235294117647,0.9448837209302327,0.72,1.0,1.0,1.0,0.94,0.7,1.0,1.0,1.0,0.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.48,90.8,93.07216142270862,90.8,winter,2025,winter2025,inperson,in person,Application,False
0.9941176470588234,0.9923255813953489,1.0,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,97.0,99.32216142270862,97.0,winter,2025,winter2025,inperson,in person,Application,False
0.9352941176470588,0.9069767441860465,0.9,0.45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0,87.0,92.11354309165526,87.0,winter,2025,winter2025,inperson,in person,Application,False
1.0,0.9727906976744186,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,96.0,99.0,98.63953488372093,96.0,winter,2025,winter2025,inperson,in person,Preparation,False
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0,100.0,100.0,96.0,winter,2025,winter2025,inperson,in person,Preparation,False
1.0,0.9767441860465116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,92.0,100.0,98.83720930232558,92.0,winter,2025,winter2025,inperson,in person,Preparation,False
0.9941176470588234,0.9727906976744186,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,99.0,98.34541723666212,98.34541723666212,winter,2025,winter2025,inperson,in person,Examination,False
0.9411764705882353,0.9704651162790697,0.9,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,96.0,95.0,96.31429548563611,95.0,winter,2025,winter2025,inperson,in person,Application,False
1.0,0.9767441860465116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,96.0,100.0,98.83720930232558,96.0,winter,2025,winter2025,inperson,in person,Preparation,False
0.9411764705882353,0.9767441860465116,0.95,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,98.5,96.78522571819425,96.78522571819425,winter,2025,winter2025,inperson,in person,Examination,False
1.0,0.9767441860465116,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,92.0,99.0,98.83720930232558,92.0,winter,2025,winter2025,inperson,in person,Preparation,False
0.9882352941176471,0.9093023255813953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,94.87688098495212,94.87688098495212,winter,2025,winter2025,inperson,in person,Examination,False
1.0,0.9183720930232558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,95.9186046511628,95.9186046511628,winter,2025,winter2025,inperson,in person,Examination,False
0.9411764705882353,0.927906976744186,0.72,0.1,1.0,1.0,1.0,0.5,1.0,0.75,1.0,1.0,1.0,0.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.585,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.00666666666667,68.9,93.45417236662107,68.9,winter,2025,winter2025,inperson,in person,Application,True
0.9764705882352942,0.9744186046511628,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,97.54445964432284,97.54445964432284,winter,2025,winter2025,inperson,in person,Examination,False
0.8823529411764706,0.9262790697674418,0.95,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.0,96.0,91.5297537619699,88.0,winter,2025,winter2025,inperson,in person,Preparation,False
1.0,0.9404651162790697,0.9,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,92.0,97.02325581395348,92.0,winter,2025,winter2025,inperson,in person,Application,False
1.0,0.9534883720930233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0,100.0,97.67441860465117,96.0,winter,2025,winter2025,inperson,in person,Preparation,False
1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,99.5,99.5,winter,2025,winter2025,inperson,in person,Examination,False
0.9705882352941176,0.9046511627906977,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,91.66666666666669,99.0,93.76196990424077,91.66666666666669,winter,2025,winter2025,inperson,in person,Preparation,False
1.0,0.9704651162790697,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,97.5,98.52325581395348,97.5,winter,2025,winter2025,inperson,in person,Application,False
