Midterm,Final,Project 1,Project 2,Programming Assignment 1,Programming Assignment 2,Programming Assignment 3,Programming Assignment 4,Programming Assignment 5,Programming Assignment 6,Reading Quiz 02,Reading Quiz 03,Reading Quiz 04,Reading Quiz 05,Reading Quiz 06,Reading Quiz 07,Reading Quiz 08,Reading Quiz 09,Reading Quiz 10,Reading Quiz 11,Reading Quiz 12,Reading Quiz 13,Reading Quiz 14,Reading Quiz 15,Reading Quiz 16,Reading Quiz 17,Reading Quiz 18,Reading Quiz 19,Reading Quiz 20,Reading Quiz 21,Reading Quiz 22,Reading Quiz 23,Reading Quiz 24,Reading Quiz 25,Reading Quiz 26,Reading Quiz 27,Preparation,Application,Examination,Total,quarter,year,course,exam_type,min_category,atrisk
0.8666666666666667,0.7917500000000001,1.0,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.46153846153847,99.80000000000001,82.92083333333335,82.92083333333335,fall,2025,fall2025,inperson,Examination,False
1.0,0.9957499999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,99.7875,99.7875,fall,2025,fall2025,inperson,Examination,False
0.92,0.55175,0.87,1.0,1.0,1.0,0.995,0.9767,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.9775,1.0,1.0,0.9066666666666667,0.835,1.0,1.0,1.0,1.0,1.0,0.88,1.0,1.0,1.0,1.0,1.0,97.17628205128206,96.61700000000002,73.5875,73.5875,fall,2025,fall2025,inperson,Examination,False
0.5466666666666666,0.38125,0.87,1.0,1.0,1.0,1.0,0.9732999999999999,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,88.375,96.13300000000001,46.39583333333333,46.39583333333333,fall,2025,fall2025,inperson,Examination,True
0.66,0.5427500000000001,1.0,1.0,1.0,1.0,1.0,0.9867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,99.86699999999999,60.1375,60.1375,fall,2025,fall2025,inperson,Examination,True
1.0,0.925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,96.25,96.25,fall,2025,fall2025,inperson,Examination,False
0.7266666666666667,0.76825,0.9,1.0,1.0,1.0,0.98,0.9933,0.25,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9866666666666667,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.41025641025641,90.233,75.78541666666666,75.78541666666666,fall,2025,fall2025,inperson,Examination,False
0.9333333333333333,0.9605,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,99.0,95.37083333333334,95.37083333333334,fall,2025,fall2025,inperson,Examination,False
1.0,0.7375,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0825,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.75,80.125,82.0,86.875,80.125,fall,2025,fall2025,inperson,Preparation,False
0.9933333333333334,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.15384615384616,100.0,98.41666666666667,96.15384615384616,fall,2025,fall2025,inperson,Preparation,False
0.9333333333333333,0.99475,1.0,0.85,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.9333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.25641025641025,96.0,97.93958333333333,95.25641025641025,fall,2025,fall2025,inperson,Preparation,False
0.9333333333333333,0.94575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.915,1.0,86.59615384615384,100.0,94.26458333333332,86.59615384615384,fall,2025,fall2025,inperson,Preparation,False
0.9733333333333333,0.925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,94.91666666666666,94.91666666666666,fall,2025,fall2025,inperson,Examination,False
1.0,0.889,1.0,0.7,1.0,1.0,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.35897435897435,93.95,94.45,93.95,fall,2025,fall2025,inperson,Application,False
1.0,0.975,1.0,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,92.3076923076923,97.0,98.75,92.3076923076923,fall,2025,fall2025,inperson,Preparation,False
0.0,0.41600000000000004,1.0,1.0,1.0,1.0,0.98,0.9433,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8875,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.0,0.0,0.5,1.0,1.0,77.64423076923077,99.233,31.200000000000003,31.200000000000003,fall,2025,fall2025,inperson,Examination,True
0.9853333333333333,0.9167500000000001,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,99.0,95.10416666666667,95.10416666666667,fall,2025,fall2025,inperson,Examination,False
1.0,0.9949999999999999,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.15384615384616,90.0,99.75,90.0,fall,2025,fall2025,inperson,Application,False
0.8133333333333332,0.94575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,91.26458333333332,91.26458333333332,fall,2025,fall2025,inperson,Examination,False
0.8133333333333332,0.85825,0.9,0.85,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,88.46153846153847,87.0,84.70208333333332,84.70208333333332,fall,2025,fall2025,inperson,Examination,False
1.0,0.975,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,92.3076923076923,99.0,98.75,92.3076923076923,fall,2025,fall2025,inperson,Preparation,False
1.0,0.7849999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,89.25,89.25,fall,2025,fall2025,inperson,Examination,False
1.0,0.9957499999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,99.7875,99.7875,fall,2025,fall2025,inperson,Examination,False
0.86,0.91325,1.0,1.0,1.0,1.0,1.0,0.97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.51923076923077,99.69999999999999,89.99375,89.99375,fall,2025,fall2025,inperson,Examination,False
0.6266666666666667,0.73775,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.35897435897435,99.0,70.99791666666667,70.99791666666667,fall,2025,fall2025,inperson,Examination,False
1.0,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,92.3076923076923,100.0,98.75,92.3076923076923,fall,2025,fall2025,inperson,Preparation,False
1.0,0.8160000000000001,0.95,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,88.46153846153847,96.0,90.80000000000001,88.46153846153847,fall,2025,fall2025,inperson,Preparation,False
1.0,0.85,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,84.61538461538461,99.0,92.5,84.61538461538461,fall,2025,fall2025,inperson,Preparation,False
1.0,0.9675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,98.375,98.375,fall,2025,fall2025,inperson,Examination,False
1.0,0.86825,0.9,0.85,1.0,1.0,0.745,1.0,1.0,0.9,1.0,1.0,1.0,0.8333333333333334,0.8,1.0,0.9166666666666666,1.0,1.0,1.0,0.91,0.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,80.61538461538461,91.45,93.4125,80.61538461538461,fall,2025,fall2025,inperson,Preparation,False
0.9466666666666667,0.9,0.82,0.4,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,81.9,92.33333333333334,81.9,fall,2025,fall2025,inperson,Application,False
1.0,0.975,1.0,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,97.0,98.75,97.0,fall,2025,fall2025,inperson,Application,False
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,96.15384615384616,100.0,100.0,96.15384615384616,fall,2025,fall2025,inperson,Preparation,False
0.7266666666666667,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,86.53846153846153,100.0,71.33333333333334,71.33333333333334,fall,2025,fall2025,inperson,Examination,False
0.9066666666666666,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,92.3076923076923,100.0,95.79166666666666,92.3076923076923,fall,2025,fall2025,inperson,Preparation,False
0.9266666666666666,0.82925,1.0,1.0,1.0,0.2,0.995,0.5867,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.6,0.8333333333333334,0.0,1.0,0.75,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0,1.0,75.8974358974359,87.81700000000001,87.79583333333333,75.8974358974359,fall,2025,fall2025,inperson,Preparation,False
1.0,0.97075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,98.5375,98.5375,fall,2025,fall2025,inperson,Examination,False
0.9933333333333334,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,92.3076923076923,100.0,97.16666666666667,92.3076923076923,fall,2025,fall2025,inperson,Preparation,False
0.6933333333333334,0.775,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,76.92307692307692,98.0,75.45833333333334,75.45833333333334,fall,2025,fall2025,inperson,Examination,False
0.7066666666666667,0.9724999999999999,0.82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,92.3076923076923,96.4,90.60416666666667,90.60416666666667,fall,2025,fall2025,inperson,Examination,False
1.0,0.95425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.15384615384616,100.0,97.7125,96.15384615384616,fall,2025,fall2025,inperson,Preparation,False
0.9866666666666667,0.975,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,92.3076923076923,98.0,98.08333333333334,92.3076923076923,fall,2025,fall2025,inperson,Preparation,False
0.7466666666666666,0.6445000000000001,1.0,1.0,1.0,1.0,1.0,0.9582999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7666666666666666,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92,1.0,1.0,1.0,1.0,1.0,94.94871794871796,99.583,69.55833333333334,69.55833333333334,fall,2025,fall2025,inperson,Examination,True
1.0,0.8957499999999999,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.8974358974359,98.0,94.7875,94.7875,fall,2025,fall2025,inperson,Examination,False
0.5666666666666667,0.36775,0.0,0.0,1.0,1.0,1.0,0.9967,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46153846153846,49.967000000000006,46.72083333333333,38.46153846153846,fall,2025,fall2025,inperson,Preparation,True
1.0,0.92075,0.87,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,88.46153846153847,91.4,96.0375,88.46153846153847,fall,2025,fall2025,inperson,Preparation,False
0.9333333333333333,0.97075,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,99.0,96.13958333333333,96.13958333333333,fall,2025,fall2025,inperson,Examination,False
0.9186666666666666,0.9099999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.15384615384616,100.0,91.43333333333332,91.43333333333332,fall,2025,fall2025,inperson,Examination,False
0.8,0.6875,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,82.0,74.375,74.375,fall,2025,fall2025,inperson,Examination,False
0.8386666666666667,0.624,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.7000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,98.07692307692308,94.0,73.13333333333334,73.13333333333334,fall,2025,fall2025,inperson,Examination,False
0.8733333333333333,0.9349999999999999,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.1923076923077,97.5,91.95833333333333,91.95833333333333,fall,2025,fall2025,inperson,Examination,False
1.0,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.15384615384616,100.0,98.75,96.15384615384616,fall,2025,fall2025,inperson,Preparation,False
0.8666666666666667,0.73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,79.83333333333334,79.83333333333334,fall,2025,fall2025,inperson,Examination,False
0.86,0.7765,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.15384615384616,99.0,81.82499999999999,81.82499999999999,fall,2025,fall2025,inperson,Examination,False
0.8666666666666667,0.71075,0.0,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9775,1.0,1.0,1.0,0.915,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,78.43269230769229,79.80000000000001,78.87083333333334,78.43269230769229,fall,2025,fall2025,inperson,Preparation,False
0.8666666666666667,0.64525,0.95,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.7666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.915,1.0,86.91666666666667,98.5,75.59583333333333,75.59583333333333,fall,2025,fall2025,inperson,Examination,False
1.0,0.9259999999999999,0.95,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,88.46153846153847,95.0,96.3,88.46153846153847,fall,2025,fall2025,inperson,Preparation,False
1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.15384615384616,100.0,97.5,96.15384615384616,fall,2025,fall2025,inperson,Preparation,False
0.9333333333333333,0.6587500000000001,1.0,0.85,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.25,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.57692307692308,95.0,79.60416666666666,79.60416666666666,fall,2025,fall2025,inperson,Examination,False
0.754,0.73475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.15384615384616,100.0,74.4375,74.4375,fall,2025,fall2025,inperson,Examination,False
1.0,0.8324999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,72.3076923076923,100.0,91.625,72.3076923076923,fall,2025,fall2025,inperson,Preparation,False
0.9333333333333333,0.8707499999999999,0.95,1.0,1.0,1.0,1.0,0.9833,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,84.61538461538461,98.333,90.20416666666665,84.61538461538461,fall,2025,fall2025,inperson,Preparation,False
0.9333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,92.3076923076923,100.0,98.33333333333333,92.3076923076923,fall,2025,fall2025,inperson,Preparation,False
0.8666666666666667,0.8085000000000001,0.9,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,92.0,83.75833333333334,83.75833333333334,fall,2025,fall2025,inperson,Examination,False
0.9333333333333333,0.9724999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,96.27083333333333,96.27083333333333,fall,2025,fall2025,inperson,Examination,False
0.88,0.9417500000000001,0.9,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.15384615384616,97.9,92.63125000000001,92.63125000000001,fall,2025,fall2025,inperson,Examination,False
1.0,0.9724999999999999,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,99.0,98.625,98.625,fall,2025,fall2025,inperson,Examination,False
0.9733333333333333,0.82575,0.87,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76.92307692307692,94.4,89.95416666666667,76.92307692307692,fall,2025,fall2025,inperson,Preparation,False
1.0,0.97,0.9,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,92.3076923076923,95.0,98.5,92.3076923076923,fall,2025,fall2025,inperson,Preparation,False
